0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1,0,0,0,0,0,7,0,3,0,0,0,2,1,0,0,0,0,1,0,42,0,1,2,2,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,0,0,0,1,0,8,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,0,7,0,0,0,1,6,0,1,1,0,0,2,2,1,0,3,0,1,0,0,35,1,0,0,0,0,0,0,1,0,0,0,2,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,5,0,0,1,0,0,1,4,0,0,0,1,0
0,0,2,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,42,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,2,0,0,1,0,1,0,0,2,0,5,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,2,45,0,1,0,0,3,1,0,0,1,0,3,0,1,0,1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,0,0
0,0,2,0,1,0,0,0,0,2,4,0,0,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,52,1,1,0,0,0,2,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0
0,1,0,1,1,1,0,3,0,0,1,0,1,1,1,2,0,0,0,2,1,0,0,0,1,0,0,0,1,46,0,2,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,14,0,0,0,1
